,nombre_artista,nombre_cancion,año_lanzamiento,género_musical,tipo
1038,Albertucho,Uróboros,2023,rock,track
1039,Hens,Cuenta conmigo,2023,rock,track
1040,Robe,Nada que perder,2023,rock,track
1041,Måneskin,HONEY (ARE U COMING?),2023,rock,track
1042,The Rolling Stones,Jumpin' Jack Flash,2023,rock,track
1043,Good Kid,From the Start,2023,rock,track
1044,Milky Chance,Living In A Haze,2023,rock,track
1045,Novulent,scars,2023,rock,track
1046,Måneskin,SUPERMODEL,2023,rock,track
1047,Måneskin,BABY SAID,2023,rock,track
1048,The Rolling Stones,Honky Tonk Women,2023,rock,track
1049,Måneskin,GOSSIP (feat. Tom Morello),2023,rock,track
1050,The Rose,Back To Me,2023,rock,track
1051,Evanescence,Bring Me To Life - Remastered 2023,2023,rock,track
1052,YUNGBLUD,Happier (feat. Oli Sykes of Bring Me The Horizon),2023,rock,track
1053,CORPSE,CODE MISTAKE,2023,rock,track
1054,Gorillaz,Silent Running (feat. Adeleye Omotayo),2023,rock,track
1055,El Mató a un Policía Motorizado,Diamante Roto,2023,rock,track
1056,Thundercat,No More Lies,2023,rock,track
1057,Måneskin,BLA BLA BLA,2023,rock,track
1058,Billylildove,She got the bomb,2023,rock,track
1059,The Rolling Stones,Angry,2023,rock,track
1060,Måneskin,FEEL,2023,rock,track
1061,Måneskin,GASOLINE,2023,rock,track
1062,Linkin Park,More the Victim,2023,rock,track
1063,Sinnerella,Eyes Without A Face,2023,rock,track
1064,Ghost,Jesus He Knows Me,2023,rock,track
1065,Rojuu,La Marea Nunca Te la Va a Devolver,2023,rock,track
1066,Bunbury,Invulnerables,2023,rock,track
1067,Catch Your Breath,21 Gun Salute,2023,rock,track
1068,Novulent,scars,2023,rock,track
1069,Bunbury,Alaska,2023,rock,track
1070,Bunbury,Nuestros mundos no obedecen a tus mapas,2023,rock,track
1071,Hombres G,Lo noto,2023,rock,track
1072,Jelly Roll,Need A Favor,2023,rock,track
1073,Bunbury,La tormenta perfecta,2023,rock,track
1074,Nation of Language,Weak In Your Light,2023,rock,track
1075,Unknown Mortal Orchestra,So Good at Being in Trouble,2023,rock,track
1076,Bunbury,Desaparecer,2023,rock,track
1077,The Rolling Stones,Mess It Up,2023,rock,track
1078,La Fuga,Cada vez duele menos,2023,rock,track
1079,Periferia,Aprender de lo Vivido,2023,rock,track
1080,Måneskin,HONEY (ARE U COMING?),2023,rock,track
1081,Albertucho,El Perro Andaluz,2023,rock,track
1082,Metallica,72 Seasons,2023,rock,track
1083,Metallica,Screaming Suicide,2023,rock,track
1084,GHOSTWOMAN,The End of a Gun,2023,rock,track
1085,Hens,Todo cambió,2023,rock,track
1086,Metallica,Lux Æterna,2023,rock,track
1087,Rienda Suelta,La Garraspera,2023,rock,track
1088,A Flock Of Seagulls,I Ran (So Far Away) - Single Edit,2023,rock,track
1089,Hipatia Balseca,Veneno para Olvidar,2023,rock,track
1090,Rulo y la contrabanda,Confeti,2023,rock,track
1091,The Human League,Human - Edit,2023,rock,track
1092,noturgf,Suffocation - Slowed,2023,rock,track
1093,Mareux,Killer,2023,rock,track
1094,Royel Otis,Going Kokomo,2023,rock,track
1095,Despistaos,Caricias en tu espalda (feat. MARLENA),2023,rock,track
1096,Novulent,unknown feelings,2023,rock,track
1097,flyingfish,wonder if you care,2023,rock,track
1098,Mala Hierba,Tu gemido sabe a rejas,2023,rock,track
1099,Meltt,Only in Your Eyes,2023,rock,track
1100,NXCRE,Usurper,2023,rock,track
1101,Survive Said The Prophet,Paradox,2023,rock,track
1102,WOODZ,Drowning,2023,rock,track
1103,Joey Valence & Brae,STARTAFIGHT,2023,rock,track
1104,Sleep Token,DYWTYLM,2023,rock,track
1105,ONE OK ROCK,Make It Out Alive,2023,rock,track
1106,Twin Tribes,Monolith,2023,rock,track
1107,Sleep Token,Are You Really Okay?,2023,rock,track
1108,Gorillaz,Baby Queen,2023,rock,track
1109,Dominic Fike,Think Fast (feat. Weezer),2023,rock,track
1110,Thirty Seconds To Mars,Stuck,2023,rock,track
1111,Pierce The Veil,Pass The Nirvana,2023,rock,track
1112,The Rolling Stones,Angry,2023,rock,track
1113,Guns N' Roses,Perhaps,2023,rock,track
1114,Set It Off,Punching Bag,2023,rock,track
1115,glwzbll,Untitled #13,2023,rock,track
1116,Måneskin,LA FINE,2023,rock,track
1117,Evanescence,Bring Me To Life - Remastered 2023,2023,rock,track
1118,Queens of the Stone Age,Paper Machete,2023,rock,track
1119,Måneskin,READ YOUR DIARY,2023,rock,track
1120,Metallica,If Darkness Had a Son,2023,rock,track
1121,Bunbury,Invulnerables,2023,rock,track
1122,Metallica,Shadows Follow,2023,rock,track
1123,Self Deception,Fight Fire With Gasoline,2023,rock,track
1124,Måneskin,BLA BLA BLA,2023,rock,track
1125,Måneskin,GASOLINE,2023,rock,track
1126,Bunbury,Armagedón por compasión,2023,rock,track
1127,Skillet,Psycho In My Head,2023,rock,track
1128,The HU,Black Thunder (feat. Serj Tankian and DL of Bad Wolves),2023,rock,track
1129,Måneskin,SUPERMODEL,2023,rock,track
1130,Måneskin,OWN MY MIND,2023,rock,track
1131,Glyders,Geneva Strangemod,2023,rock,track
1132,Billylildove,She got the bomb,2023,rock,track
1133,Bunbury,La tormenta perfecta,2023,rock,track
1134,Slowdive,kisses,2023,rock,track
1135,Måneskin,MAMMAMIA,2023,rock,track
1136,Wind Walkers,Hangfire,2023,rock,track
1137,Jagwar Twin,Great Time To Be Human,2023,rock,track
1138,Marlon Funaki,Red Hearts,2023,rock,track
1139,The Hives,Bogus Operandi,2023,rock,track
1140,A Flock Of Seagulls,I Ran (So Far Away) - Single Edit,2023,rock,track
1141,Bunbury,Nuestros mundos no obedecen a tus mapas,2023,rock,track
1142,The Beatles,Lady Madonna - 2015 Mix,2023,rock,track
1143,Good Kid,Osmosis,2023,rock,track
1144,The Rolling Stones,Mess It Up,2023,rock,track
1145,Bunbury,Desaparecer,2023,rock,track
1146,The Who,The Seeker - Original Single A-Side Mix,2023,rock,track
1147,Meltt,Only in Your Eyes,2023,rock,track
1148,Schur,Timezones,2023,rock,track
1149,Milky Chance,Feeling For You,2023,rock,track
1150,Bring Me The Horizon,AmEN! (feat. Lil Uzi Vert and Daryl Palumbo of Glassjaw),2023,rock,track
1151,La Beriso,Imaginate (Sinfónico en Vivo),2023,rock,track
1152,Blur,The Narcissist,2023,rock,track
1153,The Rose,Alive,2023,rock,track
1154,Portugal. The Man,Dummy,2023,rock,track
1155,Sabl3,S&M,2023,rock,track
1156,Thirty Seconds To Mars,Life Is Beautiful,2023,rock,track
1157,Bleachers,Modern Girl,2023,rock,track
1158,Ghost,Stay [Feat. Patrick Wilson],2023,rock,track
1159,Disturbed,Don't Tell Me (feat. Ann Wilson),2023,rock,track
1160,Miranda!,Tu Misterioso Alguien,2023,rock,track
1161,No Resolve,Counting Stars,2023,rock,track
1162,KID BRUNSWICK,Heaven Without You,2023,rock,track
1163,The Vanished People,Castaway,2023,rock,track
1164,Radio Free Alice,Look What You've Done,2023,rock,track
1165,Foo Fighters,Rescued,2023,rock,track
1166,Point North,Safe And Sound,2023,rock,track
1167,The Hives,Rigor Mortis Radio,2023,rock,track
1168,The Vanished People,QUEEN OF THE NIGHT,2023,rock,track
1169,U2,Atomic City,2023,rock,track
1170,Depeche Mode,Don't Say You Love Me,2023,rock,track
1171,Måneskin,FEEL,2023,rock,track
1172,Lø Spirit,Good Enough,2023,rock,track
1173,Bunbury,De vuelta a casa,2023,rock,track
1174,Avenged Sevenfold,Nobody,2023,rock,track
1175,Disturbed,Hey You,2023,rock,track
1176,Greta Van Fleet,The Falling Sky,2023,rock,track
1177,The Human League,(Keep Feeling) Fascination,2023,rock,track
1178,Disturbed,Unstoppable,2023,rock,track
1179,Greta Van Fleet,Meeting The Master,2023,rock,track
1180,Cecy Narvaez,La Borrachita,2023,rock,track
1181,Metallica,Too Far Gone?,2023,rock,track
1182,Foo Fighters,Under You,2023,rock,track
1183,Wind Walkers,Dead Talk,2023,rock,track
1184,Balu Brigada,Find A Way,2023,rock,track
1185,Bayron Caicedo,La Mitad de Mi,2023,rock,track
1186,Bayron Caicedo,El Locutorio,2023,rock,track
1187,Dean Blunt,Rinsed,2023,rock,track
1188,The Groovy Nobody,Sunsick,2023,rock,track
1189,elijah,harder to lie.,2023,rock,track
1190,Marcelo Bedoya,Negrita Consentida,2023,rock,track
1191,Bayron Caicedo,No Soy de Tu Clase,2023,rock,track
1192,HAFFWAY,East Coast,2023,rock,track
1193,Bayonne,Perfect,2023,rock,track
1194,Bayron Caicedo,En la Vida Hay Que Gozar,2023,rock,track
1195,VOILÀ,Off The Edge (with LUNA AURA),2023,rock,track
1196,Cooper Alan,To the Bar,2023,rock,track
1197,Tigerhorse,Chicago Express,2023,rock,track
1198,Babes In Canyon,High Tide,2023,rock,track
1199,The Beatles,The Ballad Of John And Yoko - 2015 Mix,2023,rock,track
1200,Precious Pepala,Pls Cheat On Me,2023,rock,track
1201,Honey Revenge,Airhead,2023,rock,track
1202,Ray Bull,The New Thing Dies,2023,rock,track
1203,LEAP,Exit Signs,2023,rock,track
1204,The Killers,Your Side of Town,2023,rock,track
1205,Molotov,Money In The Bank,2023,rock,track
1206,La Beriso,Imaginate (Sinfónico en Vivo),2023,rock,track
1207,TX2,I Would Hate Me Too,2023,rock,track
1208,Mike Shinoda,Already Over,2023,rock,track
1209,Aerosmith,Dream On,2023,rock,track
1210,Annisokay,Calamity,2023,rock,track
1211,NXCRE,Indigo,2023,rock,track
1212,Pierce The Veil,Emergency Contact,2023,rock,track
1213,Fall Out Boy,Heartbreak Feels So Good,2023,rock,track
1214,Linkin Park,Numb,2023,rock,track
1215,Mareux,Lovers From The Past,2023,rock,track
1216,Metallica,Inamorata,2023,rock,track
1217,Joey Valence & Brae,WATCH YO STEP,2023,rock,track
1218,Ghost,Stay [Feat. Patrick Wilson],2023,rock,track
1219,elijah,virus,2023,rock,track
1220,Wisp,Once then we'll be free,2023,rock,track
1221,Foo Fighters,Rescued,2023,rock,track
1222,The Rolling Stones,19th Nervous Breakdown - Mono,2023,rock,track
1223,Abril Olivera,MKOB,2023,rock,track
1224,Set It Off,Evil People,2023,rock,track
1225,EchoWave,Sad Dream,2023,rock,track
1226,No Resolve,Counting Stars,2023,rock,track
1227,Ally Nicholas,Fall Into,2023,rock,track
1228,The Strokes,Modern Girls & Old Fashion Men - Reptilia B-Side,2023,rock,track
1229,Foo Fighters,The Glass,2023,rock,track
1230,Hipatia Balseca,TE RECUERDO,2023,rock,track
1231,JAWNY,adios,2023,rock,track
1232,Line So Thin,Done With Everything,2023,rock,track
1233,Metallica,Sleepwalk My Life Away,2023,rock,track
1234,Måneskin,LA FINE,2023,rock,track
1235,Foo Fighters,Nothing At All,2023,rock,track
1236,Jagwar Twin,Good Time (1:08),2023,rock,track
1237,Lø Spirit,Good Enough,2023,rock,track
1238,Panchiko,Until I Know,2023,rock,track
1239,Balu Brigada,Find A Way,2023,rock,track
1240,Måneskin,GOSSIP (feat. Tom Morello),2023,rock,track
1241,Meldrop,Goodman,2023,rock,track
1242,Bayron Caicedo,En la Vida Hay Que Gozar,2023,rock,track
1243,Bayron Caicedo,"Sola, Sola",2023,rock,track
1244,MICO,another soul,2023,rock,track
1245,Cooper Alan,To the Bar,2023,rock,track
1246,Evening Elephants,Snow on The Bluff,2023,rock,track
1247,jaydes,rose,2023,rock,track
1248,Marlon Funaki,Metaphor,2023,rock,track
1249,HAFFWAY,East Coast,2023,rock,track
